carat,c0lor,clarity,prise,cut
1.01,J,SI2,3756,Very Good
0.86,G,VS1,3756,Premium
0.73,E,NA,3758,Premium
0.94,E,SI2,3758,Very Good
0.61,D,VVS2,3758,Ideal
0.72,F,VS1,3759,Premium
0.72,F,VS1,3759,Premium
0.72,F,VS1,3759,Premium
0.72,F,VS1,3759,Premium
0.72,F,VS1,3759,Premium
0.72,F,VS1,3759,Premium
0.72,F,NA,3759,Premium
0.72,F,VS1,3759,Premium
0.72,F,VS1,3759,Premium
0.71,E,VVS2,3760,Premium
0.79,G,VVS2,3760,Premium
1.09,E,SI2,3760,Very Good
0.74,H,IF,3760,Premium
1.01,I,NA,3761,Very Good
0.72,F,VVS1,3762,Premium
0.91,H,SI1,3762,Premium
1.04,J,SI2,3762,Very Good
0.92,F,NA,3763,Premium
0.91,E,SI2,3763,Premium
0.91,G,SI1,3763,Premium
0.7,G,VVS1,3763,Premium
0.78,D,NA,3763,Premium
0.92,F,SI2,3763,Premium
0.91,F,SI2,3763,Premium
0.91,D,SI2,3763,Premium
1,E,SI2,3763,Very Good
1,E,SI2,3763,Very Good
1,I,VS1,3763,Very Good
1,I,VS1,3763,Very Good
1,E,SI2,3763,Very Good
1,I,VS1,3763,Very Good
1.2,H,I1,3763,Very Good
1.12,H,SI2,3763,Very Good
1,I,VS1,3763,Very Good
1,E,SI2,3763,Very Good
1,E,SI2,3763,Very Good
0.91,G,SI1,3763,Premium
1.22,G,SI2,3763,Very Good
1,E,SI2,3763,Very Good
0.9,I,VS2,3764,Premium
1.51,H,I1,3765,Good
1.03,G,SI2,3765,Very Good
0.93,I,VS2,3766,Premium
0.85,G,SI1,3766,Premium
1.01,I,SI2,3767,Very Good
0.76,E,VVS2,3767,Premium
1,D,SI2,3767,Very Good
1.01,F,SI2,3768,Very Good
1.01,F,SI2,3768,Very Good
0.96,H,SI1,3768,Very Good
1.02,D,I1,3769,Very Good
1.02,I,SI2,3769,Very Good
1.02,H,SI2,3769,Very Good
1,J,VS2,3769,Very Good
0.9,F,SI2,3770,Premium
0.9,F,SI2,3770,Premium
0.9,F,SI2,3770,Premium
0.9,F,SI2,3770,Premium
1.01,I,SI2,3770,Very Good
0.9,H,SI1,3770,Premium
0.9,H,SI2,3770,Premium
1.02,H,SI2,3770,Very Good
0.91,H,SI1,3771,Premium
0.91,E,SI2,3772,Premium
0.9,H,SI1,3772,Premium
0.91,E,SI2,3772,Premium
0.71,G,IF,3772,Premium
1.02,D,SI2,3773,Very Good
0.71,E,VS2,3773,Premium
1.04,I,SI2,3774,Very Good
1.04,I,SI2,3774,Very Good
0.83,I,VVS1,3774,Premium
1.29,F,NA,3774,Good
0.9,G,NA,3774,Premium
0.9,G,SI1,3774,Premium
0.91,E,SI2,3774,Premium
0.83,D,SI2,3774,Premium
0.83,F,SI1,3774,Premium
0.9,G,SI1,3774,Premium
0.9,G,SI1,3774,Premium
0.9,G,SI1,3774,Premium
0.8,H,IF,3774,Premium
0.9,G,SI1,3774,Premium
0.83,E,SI1,3775,Premium
0.9,H,NA,3775,Premium
1.07,J,SI1,3775,Very Good
1.07,H,NA,3775,Very Good
0.91,G,VS2,3776,Premium
0.91,G,SI1,3776,Premium
1.06,I,SI2,3777,Very Good
0.73,G,VVS2,3777,Premium
1.01,F,SI2,3777,Very Good
0.71,E,VVS1,3779,Premium
0.9,F,SI1,3780,Premium
0.9,F,SI1,3780,Premium
0.9,F,SI1,3780,Premium
0.73,E,VVS2,3780,Premium
1.04,D,SI2,3780,Very Good
1.04,D,SI2,3780,Very Good
1,J,SI1,3780,Very Good
1.04,G,SI1,3780,Very Good
1,J,SI1,3780,Very Good
1,J,SI1,3780,Very Good
1,I,SI2,3780,Very Good
0.9,G,SI1,3780,Premium
0.9,D,SI2,3780,Premium
0.72,F,VVS2,3780,Premium
1,J,SI1,3780,Very Good
1,I,SI2,3780,Very Good
0.9,F,SI2,3780,Premium
1.04,D,SI2,3780,Very Good
1.5,D,I1,3780,Good
0.82,H,NA,3781,Premium
0.91,D,SI2,3781,Premium
0.91,D,SI2,3781,Premium
1.2,J,SI2,3782,Very Good
1.01,H,SI2,3782,Very Good
1.01,I,SI1,3782,Very Good
1.07,J,NA,3783,Very Good
0.73,G,VVS2,3783,Premium
0.69,F,VVS1,3784,Ideal
0.73,H,IF,3785,Premium
0.92,I,VS2,3785,Premium
1.02,I,SI2,3786,Very Good
1.02,I,SI2,3786,Very Good
0.77,G,VS2,3786,Premium
1.04,H,SI2,3786,Very Good
0.77,D,VS2,3787,Premium
0.9,G,SI2,3787,Premium
0.9,F,SI2,3787,Premium
1.16,F,SI2,3787,Very Good
0.85,E,SI2,3787,Premium
0.9,F,SI2,3787,Premium
1.02,G,SI2,3787,Very Good
0.92,F,NA,3787,Premium
0.92,F,SI2,3787,Premium
0.92,F,NA,3787,Premium
0.7,D,VS2,3788,Premium
1,J,SI1,3788,Very Good
1.23,G,SI2,3788,Very Good
1,F,SI2,3789,Very Good
1,F,NA,3789,Very Good
0.9,D,SI2,3789,Premium
1.01,J,VS1,3790,Very Good
1.01,H,SI2,3790,Very Good
1,J,NA,3790,Very Good
1.01,H,SI2,3790,Very Good
1.24,J,SI2,3791,Good
0.59,D,NA,3791,Ideal
1.01,I,SI2,3792,Very Good
1.01,I,SI2,3792,Very Good
0.9,G,VS2,3792,Premium
1.14,J,SI1,3792,Very Good
1.01,J,SI2,3793,Very Good
0.8,F,VS1,3793,Premium
1.19,H,I1,3794,Very Good
1.12,E,SI2,3794,Very Good
0.9,H,SI2,3794,Premium
0.82,E,NA,3795,Premium
0.72,F,VVS1,3795,Premium
1.21,E,I1,3795,Very Good
1.03,J,VS2,3795,Very Good
0.9,E,SI1,3795,Premium
1.01,G,SI2,3796,Very Good
1.02,J,VS2,3796,Very Good
0.91,D,SI1,3796,Premium
0.79,E,VVS1,3796,Premium
0.9,F,NA,3796,Premium
0.73,F,VS1,3797,Premium
0.73,F,VS1,3797,Premium
1.13,H,SI2,3797,Very Good
1.13,E,I1,3797,Very Good
0.72,E,VVS2,3798,Premium
0.79,D,VS1,3798,Premium
0.9,D,SI2,3798,Premium
0.82,F,VS2,3798,Premium
0.9,D,SI2,3798,Premium
0.9,D,SI2,3798,Premium
0.71,D,NA,3799,Premium
1,F,SI2,3799,Very Good
0.71,F,VS1,3799,Premium
1,F,SI2,3799,Very Good
1.06,H,SI2,3799,Very Good
0.92,H,SI1,3800,Premium
1.16,I,SI2,3800,Very Good
0.91,E,NA,3800,Premium
0.9,E,SI1,3800,Premium
0.78,D,VS1,3800,Premium
0.9,E,SI1,3800,Premium
1.01,E,NA,3801,Very Good
0.9,G,VS2,3801,Premium
1.01,E,SI2,3801,Very Good
0.71,D,VS1,3801,Premium
1,F,SI2,3801,Very Good
1.01,E,SI2,3801,Very Good
1.01,J,NA,3801,Very Good
1.01,I,VS1,3801,Very Good
1.01,E,SI2,3801,Very Good
1.01,E,SI2,3801,Very Good
1.02,I,NA,3802,Very Good
0.93,G,NA,3802,Premium
0.97,H,NA,3802,Very Good
0.9,F,SI2,3803,Premium
0.9,F,SI2,3803,Premium
0.9,F,SI2,3803,Premium
0.85,E,VS2,3803,Premium
0.9,E,SI2,3804,Premium
0.9,E,SI2,3804,Premium
0.74,H,VVS1,3804,Premium
0.74,E,VS1,3804,Premium
1.11,G,SI2,3804,Very Good
0.9,I,VS2,3805,Premium
0.9,G,SI2,3805,Premium
1.08,I,SI2,3805,Very Good
0.9,D,SI2,3806,Premium
0.9,D,SI2,3806,Premium
0.9,D,SI2,3806,Premium
0.79,F,NA,3806,Premium
0.9,G,VS1,3806,Premium
1.03,F,SI2,3807,Very Good
0.61,F,SI2,3807,Ideal
0.71,E,VVS1,3808,Premium
1,G,SI2,3808,Very Good
0.9,E,SI2,3808,Premium
1,I,SI1,3808,Very Good
0.96,I,NA,3808,Very Good
0.84,D,SI1,3809,Premium
1.04,J,SI2,3810,Very Good
0.82,F,NA,3810,Premium
0.9,H,VS2,3810,Premium
1.08,J,SI2,3810,Very Good
0.9,H,VS2,3810,Premium
0.9,H,VS2,3810,Premium
0.9,H,VS2,3810,Premium
1,I,SI2,3811,Very Good
0.78,D,VS2,3811,Premium
1.02,F,NA,3811,Very Good
0.91,F,SI2,3812,Premium
0.91,F,SI2,3812,Premium
0.74,D,VS1,3812,Premium
0.53,D,IF,3812,Ideal
0.93,D,SI1,3812,Premium
0.9,D,SI1,3812,Premium
0.9,D,SI1,3812,Premium
0.9,D,SI1,3812,Premium
0.93,D,SI1,3812,Premium
0.8,F,VS1,3813,Premium
0.74,D,VS1,3813,Premium
0.73,E,VVS2,3813,Premium
1.05,E,SI2,3816,Very Good
1.18,D,I1,3816,Very Good
0.93,H,SI1,3816,Premium
0.84,D,SI1,3816,Premium
1.05,D,SI2,3816,Very Good
0.72,F,NA,3816,Premium
0.9,G,SI1,3816,Premium
0.9,G,SI1,3816,Premium
1.01,G,SI2,3816,Very Good
1.01,G,SI2,3816,Very Good
0.91,G,SI1,3816,Premium
0.91,H,SI1,3816,Premium
0.75,E,VS2,3817,Premium
0.92,G,SI1,3817,Premium
0.79,D,VS2,3818,Premium
0.9,D,SI2,3818,Premium
0.3,D,SI2,574,Fair
0.3,D,SI2,574,Fair
0.3,D,NA,574,Fair
0.3,D,SI2,574,Fair
0.3,G,SI1,574,Fair
0.34,J,NA,574,Fair
0.34,I,SI1,574,Fair
0.34,I,SI1,574,Fair
0.34,I,SI1,574,Fair
0.34,I,SI1,574,Fair
0.34,I,SI1,574,Fair
0.34,I,SI1,574,Fair
0.34,G,SI2,574,Fair
0.34,F,SI2,574,Fair
0.34,F,SI2,574,Fair
0.34,F,SI2,574,Fair
0.3,G,SI1,574,Fair
0.3,G,SI1,574,Fair
0.3,G,SI1,574,Fair
0.3,G,SI1,574,Fair
0.3,G,SI1,574,Fair
0.3,G,NA,574,Fair
0.3,D,SI2,574,Fair
0.3,D,SI2,574,Fair
0.3,D,SI2,574,Fair
0.3,D,SI2,574,Fair
0.3,D,SI2,574,Fair
0.3,D,SI2,574,Fair
0.3,D,NA,574,Fair
0.3,D,SI2,574,Fair
1.01,J,SI1,3818,Very Good
1.01,I,SI2,3818,Very Good
1.01,I,SI2,3818,Very Good
1.01,I,SI2,3818,Very Good
0.95,I,VS2,3818,Very Good
1.01,I,SI2,3818,Very Good
1,E,NA,3819,Very Good
1,H,VS2,3819,Very Good
1,H,NA,3819,Very Good
1,H,VS2,3819,Very Good
0.9,I,VS2,3820,Premium
0.9,G,SI2,3820,Premium
1.52,G,I1,3820,Good
0.76,F,VS1,3820,Premium
0.85,D,VS2,3821,Premium
1.02,G,SI2,3822,Very Good
0.75,F,VVS2,3822,Premium
1.05,J,VS1,3822,Very Good
1.05,H,SI2,3822,Very Good
1.05,H,SI2,3822,Very Good
0.91,F,SI2,3822,Premium
1.05,I,SI1,3822,Very Good
1.01,J,VS1,3823,Very Good
1.01,I,SI2,3823,Very Good
0.92,D,SI2,3823,Premium
1.06,J,SI2,3823,Very Good
1.03,G,SI2,3824,Very Good
1.14,F,I1,3824,Very Good
0.94,E,SI2,3825,Premium
1.08,G,SI2,3825,Very Good
0.91,J,VVS2,3826,Premium
1.01,F,SI2,3827,Very Good
0.79,E,VS2,3827,Premium
0.79,E,VS1,3827,Premium
0.53,D,IF,3827,Ideal
0.77,E,SI1,3827,Premium
1.05,G,SI2,3828,Very Good
0.91,D,SI2,3828,Premium
0.86,E,SI2,3828,Premium
0.93,F,SI2,3828,Premium
0.77,G,VVS2,3829,Premium
0.91,G,SI1,3830,Premium
1.14,H,SI2,3830,Very Good
0.9,E,SI1,3830,Premium
0.7,F,VVS1,3830,Ideal
0.9,J,SI1,3830,Premium
1,H,SI1,3830,Very Good
1.2,H,SI2,3830,Very Good
0.9,E,SI2,3830,Premium
1,I,SI2,3830,Very Good
0.95,G,SI2,3830,Very Good
1.06,F,SI2,3831,Very Good
0.8,E,VS1,3831,Premium
0.74,G,VVS2,3831,Premium
0.71,E,NA,3831,Premium
1.04,H,NA,3832,Very Good
1.01,I,SI1,3832,Very Good
0.63,D,IF,3832,Ideal
0.76,E,NA,3833,Premium
1.01,I,SI2,3833,Very Good
1,G,SI1,3833,Very Good
1.17,I,SI2,3833,Very Good
1,G,SI1,3833,Very Good
1.23,H,I1,3835,Very Good
1,J,VS2,3835,Very Good
1,I,SI1,3836,Very Good
0.91,D,SI2,3837,Premium
0.77,D,VS2,3837,Premium
0.83,E,SI1,3837,Premium
0.91,F,VS2,3837,Premium
1.01,F,SI2,3837,Very Good
1.01,F,SI2,3837,Very Good
0.93,H,SI1,3838,Premium
1.02,E,SI2,3838,Very Good
0.71,D,VS2,3838,Premium
1.02,E,SI2,3838,Very Good
1.12,I,SI2,3838,Very Good
1.12,G,SI2,3838,Very Good
1.02,D,I1,3838,Very Good
0.9,H,VS1,3838,Premium
0.81,E,VS2,3839,Premium
1.02,D,SI2,3839,Very Good
0.93,D,NA,3839,Premium
0.7,D,VS1,3840,Ideal
0.9,G,SI1,3841,Premium
0.9,G,SI1,3841,Premium
0.9,G,SI1,3841,Premium
0.9,G,SI1,3841,Premium
0.9,G,VS2,3841,Premium
0.83,F,VS2,3841,Premium
0.9,G,SI2,3842,Premium
0.9,F,SI1,3842,Premium
0.74,F,VVS2,3842,Premium
1.06,I,SI2,3842,Very Good
1.02,D,SI2,3842,Very Good
0.91,E,SI1,3842,Premium
0.92,D,SI2,3843,Premium
0.9,I,VS1,3844,Premium
1.04,J,VS2,3844,Very Good
0.91,G,SI2,3844,Premium
0.93,H,SI1,3844,Premium
0.74,F,VS1,3845,Premium
0.91,F,SI2,3845,Premium
0.91,F,SI2,3845,Premium
1.11,J,SI1,3846,Very Good
0.83,H,VVS1,3846,Premium
0.91,E,SI2,3846,Premium
1.01,F,SI2,3846,Very Good
1.08,F,SI2,3847,Very Good
0.9,D,SI2,3847,Premium
1.06,I,SI2,3847,Very Good
0.91,D,SI2,3848,Premium
0.91,D,SI2,3848,Premium
0.91,D,SI2,3848,Premium
0.9,F,SI1,3848,Premium
1.08,I,NA,3849,Very Good
0.72,G,VVS2,3849,Premium
1,I,SI1,3850,Very Good
1,H,SI2,3850,Very Good
1,H,SI2,3850,Very Good
1,H,SI2,3850,Very Good
0.6,D,VVS1,3850,Ideal
0.9,G,VS2,3850,Premium
1.01,G,SI2,3852,Very Good
1.01,G,NA,3852,Very Good
1.01,G,SI2,3852,Very Good
1.01,G,SI2,3852,Very Good
0.81,D,SI1,3852,Premium
1.01,J,SI1,3853,Very Good
0.91,H,VS2,3853,Premium
0.91,H,VS2,3853,Premium
1,F,SI2,3853,Very Good
0.92,F,SI2,3854,Premium
0.92,F,SI2,3854,Premium
0.9,F,SI1,3854,Premium
1.11,H,NA,3854,Very Good
0.91,H,SI2,3854,Premium
0.92,H,SI2,3854,Premium
0.91,H,SI1,3855,Premium
0.91,D,SI1,3855,Premium
0.73,D,VS1,3856,Premium
0.71,D,VVS2,3856,Premium
0.93,I,NA,3856,Premium
1.01,G,SI2,3856,Very Good
1.02,I,SI2,3856,Very Good
1.02,J,SI1,3856,Very Good
1.02,J,SI1,3856,Very Good
1.02,J,SI1,3856,Very Good
1.02,I,SI2,3856,Very Good
1.02,I,SI2,3856,Very Good
1.02,I,SI2,3856,Very Good
0.9,E,SI2,3856,Premium
0.9,E,SI2,3856,Premium
1.01,E,SI2,3857,Very Good
1.02,J,SI1,3857,Very Good
1,F,SI2,3858,Very Good
1,F,SI2,3858,Very Good
1,F,SI2,3858,Very Good
0.74,D,VS2,3858,Premium
1,I,VS2,3858,Very Good
1,F,SI2,3858,Very Good
0.96,G,SI2,3858,Very Good
1,F,SI2,3858,Very Good
1,F,SI2,3858,Very Good
1,F,SI2,3858,Very Good
1,F,SI2,3858,Very Good
0.9,G,VS2,3859,Premium
0.8,F,VS1,3860,Premium
1,G,SI2,3860,Very Good
1.04,I,SI2,3861,Very Good
1.08,E,SI2,3861,Very Good
1.04,G,SI2,3861,Very Good
1.14,J,SI2,3861,Very Good
0.79,E,VS2,3861,Premium
0.94,D,SI2,3862,Premium
1.21,H,NA,3862,Very Good
1.21,H,SI2,3862,Very Good
0.9,E,SI1,3863,Premium
0.9,E,SI1,3863,Premium
0.91,J,VS1,3863,Premium
1,H,SI2,3864,Very Good
0.78,D,VS2,3864,Premium
1.12,E,NA,3864,Very Good
0.76,E,VS2,3864,Premium
1.12,E,SI2,3864,Very Good
1,F,SI2,3864,Very Good
1,J,VVS2,3864,Very Good
1.19,H,I1,3864,Very Good
0.92,F,SI2,3864,Premium
1.5,F,I1,3864,Good
1.17,D,SI2,3866,Very Good
0.9,I,VS1,3867,Premium
0.9,I,VS1,3867,Premium
0.9,E,SI1,3868,Premium
1.01,H,SI1,3869,Very Good
1.01,H,NA,3869,Very Good
1.01,H,SI1,3869,Very Good
1.01,H,SI1,3869,Very Good
0.94,F,SI2,3869,Premium
0.85,E,VS2,3871,Premium
1.2,E,I1,3871,Very Good
1.01,G,SI1,3871,Very Good
0.96,G,SI2,3871,Premium
0.9,D,NA,3871,Premium
0.96,F,VS2,3871,Premium
1.01,D,NA,3871,Very Good
0.96,H,SI2,3871,Premium
0.9,I,NA,3872,Premium
1.1,E,I1,3872,Very Good
0.74,E,VS1,3872,Premium
0.9,E,SI2,3872,Premium
0.89,E,SI2,3872,Premium
0.92,F,SI2,3873,Premium
0.98,I,SI2,3873,Very Good
0.87,D,VS2,3873,Premium
0.72,E,VVS2,3874,Premium
1.12,G,NA,3874,Very Good
1.01,I,SI2,3874,Very Good
1,H,SI2,3874,Very Good
1.02,F,SI2,3875,Very Good
0.9,E,VS2,3875,Premium
0.96,I,VS2,3876,Premium
0.91,E,SI2,3876,Premium
1.03,E,SI2,3876,Very Good
1.03,E,SI2,3876,Very Good
1,J,VS2,3877,Very Good
0.92,D,SI2,3877,Premium
0.71,D,VVS2,3877,Ideal
0.9,H,VS2,3878,Premium
0.9,H,VS2,3878,Premium
0.9,H,VS2,3878,Premium
0.9,H,VS2,3878,Premium
1,H,SI2,3878,Very Good
1,I,NA,3878,Very Good
0.95,I,SI1,3878,Premium
0.91,F,SI1,3879,Premium
1.02,J,SI1,3879,Very Good
0.75,G,VVS2,3879,Premium
0.9,G,SI1,3879,Premium
0.9,G,SI1,3879,Premium
0.74,F,VVS2,3879,Premium
0.9,I,VS1,3880,Premium
0.9,D,SI1,3880,Premium
0.9,D,SI1,3880,Premium
0.9,D,SI1,3880,Premium
0.93,D,SI1,3880,Premium
1.2,J,SI2,3880,Very Good
1.12,J,SI1,3880,Very Good
1,E,SI2,3880,Very Good
0.71,F,VVS1,3880,Ideal
0.82,G,VS1,3880,Premium
0.73,F,IF,3880,Premium
1.26,H,SI2,3881,Very Good
0.9,F,SI1,3881,Premium
0.9,F,SI1,3881,Premium
0.9,F,SI1,3881,Premium
0.9,F,SI1,3881,Premium
0.9,F,SI1,3881,Premium
1,F,SI1,3881,Very Good
1.05,J,VS1,3881,Very Good
1,I,SI2,3881,Very Good
0.9,H,VS2,3881,Premium
0.9,F,SI2,3881,Premium
0.91,H,VS1,3881,Premium
0.91,H,VS1,3881,Premium
1,F,SI1,3881,Very Good
1.11,I,SI2,3882,Very Good
1.09,F,SI2,3882,Very Good
1.13,D,SI2,3883,Very Good
1.29,J,SI2,3884,Good
0.91,G,SI1,3884,Premium
0.91,G,SI1,3884,Premium
0.9,E,NA,3884,Premium
1.02,H,NA,3884,Very Good
0.8,F,VS1,3884,Premium
0.8,F,VS1,3884,Premium
0.95,I,VS2,3884,Premium
0.97,F,SI1,3884,Very Good
1.01,I,SI2,3885,Very Good
0.91,F,SI1,3885,Premium
1.01,F,SI2,3886,Very Good
1.01,F,SI2,3886,Very Good
0.94,E,SI2,3886,Premium
1.05,E,SI2,3886,Very Good
1.18,D,I1,3886,Very Good
1.01,J,VS2,3886,Very Good
0.91,H,VS2,3887,Premium
0.7,F,IF,3887,Ideal
1.01,H,NA,3888,Very Good
1.01,I,NA,3888,Very Good
1.01,I,SI1,3888,Very Good
1.01,H,SI2,3888,Very Good
1.01,I,SI1,3888,Very Good
1.01,I,SI1,3888,Very Good
0.73,F,VVS2,3888,Premium
0.74,E,VS1,3888,Premium
0.91,D,SI2,3889,Premium
1,E,NA,3889,Very Good
1,E,SI2,3889,Very Good
1.12,H,SI2,3889,Very Good
0.3,D,SI2,574,Fair
0.3,D,SI2,574,Fair
0.3,D,SI2,574,Fair
0.3,D,SI2,574,Fair
0.3,D,SI2,574,Fair
0.3,D,SI2,574,Fair
0.33,E,VS2,574,Fair
0.25,F,VVS2,575,Good
0.25,F,VVS2,575,Good
0.25,F,VVS2,575,Good
0.25,F,VVS2,575,Good
0.25,F,VVS2,575,Good
0.25,F,VVS2,575,Good
0.27,E,VVS2,575,Fair
0.25,E,VVS2,575,Good
0.25,E,VVS2,575,Good
0.27,E,VVS2,575,Fair
0.25,E,VVS2,575,Good
0.25,E,VVS2,575,Good
0.25,E,VVS2,575,Good
0.25,E,VVS2,575,Good
0.25,E,VVS2,575,Good
0.25,E,NA,575,Good
0.25,E,VVS2,575,Good
0.25,E,VVS2,575,Good
0.25,D,VVS2,575,Good
0.27,D,VVS2,575,Fair
0.25,D,VVS2,575,Good
0.25,E,VVS1,575,Good
0.25,E,VVS1,575,Good
0.9,H,NA,3890,Premium
1.09,D,SI2,3890,Very Good
0.8,E,SI1,3890,Premium
0.9,H,VS2,3890,Premium
0.92,D,SI2,3891,Premium
0.91,G,SI2,3891,Premium
1.1,E,SI1,3891,Very Good
1.02,G,SI2,3892,Very Good
1.03,H,SI2,3892,Very Good
1.03,I,SI1,3892,Very Good
0.9,F,SI1,3893,Premium
0.9,F,SI1,3893,Premium
1.03,J,SI1,3893,Very Good
0.91,F,SI1,3893,Premium
0.9,G,SI1,3894,Premium
1.18,E,I1,3894,Very Good
1,D,SI2,3894,Very Good
0.9,E,VS2,3894,Premium
0.76,D,VS1,3894,Premium
0.98,E,NA,3895,Very Good
1.01,G,NA,3895,Very Good
1.01,F,SI2,3895,Very Good
0.9,E,SI2,3895,Premium
0.92,I,VS2,3895,Premium
0.93,F,SI2,3896,Premium
0.72,D,VS1,3896,Premium
1.24,G,SI2,3896,Very Good
1.04,G,SI2,3896,Very Good
1.01,F,SI2,3897,Very Good
1.01,F,SI2,3897,Very Good
1.01,F,SI2,3897,Very Good
1.01,F,SI2,3897,Very Good
1.01,F,SI2,3897,Very Good
1.01,J,VVS2,3897,Very Good
1.01,F,SI2,3897,Very Good
0.78,E,VS1,3898,Premium
0.9,F,SI1,3898,Premium
0.9,F,SI1,3898,Premium
0.91,E,SI2,3898,Premium
1.05,G,SI2,3898,Very Good
1.13,E,SI2,3898,Very Good
0.91,E,SI2,3898,Premium
0.91,E,SI2,3898,Premium
1.05,G,SI2,3898,Very Good
1.01,I,SI2,3899,Very Good
1.18,D,SI2,3899,Very Good
0.73,F,VVS1,3900,Premium
1.11,J,SI1,3901,Very Good
0.7,E,VVS2,3901,Ideal
1.06,F,SI2,3901,Very Good
1.29,E,I1,3901,Good
0.9,E,SI2,3902,Premium
0.9,E,SI2,3902,Premium
1.04,H,SI1,3902,Very Good
0.9,H,VS2,3902,Premium
0.72,E,VVS1,3903,Premium
1.03,F,SI2,3903,Very Good
1.01,H,SI2,3903,Very Good
1.01,F,SI2,3903,Very Good
0.82,E,VS2,3903,Premium
1.02,G,SI2,3904,Very Good
1.01,J,SI2,3905,Very Good
1.23,H,I1,3905,Very Good
1,F,SI2,3906,Very Good
1,F,SI2,3906,Very Good
1,F,SI2,3906,Very Good
1.01,J,SI2,3906,Very Good
0.91,I,VS1,3906,Premium
1,G,NA,3906,Very Good
0.71,E,VVS1,3907,Ideal
0.95,E,SI2,3907,Premium
0.9,I,SI1,3908,Premium
1.24,J,SI2,3908,Very Good
0.9,G,SI2,3909,Premium
0.71,G,VVS2,3909,Ideal
1.02,D,SI2,3909,Very Good
1.02,D,SI2,3909,Very Good
0.9,G,VS2,3910,Premium
0.91,D,SI2,3910,Premium
0.92,F,SI1,3910,Premium
0.77,E,VS2,3911,Premium
0.91,E,SI1,3911,Premium
0.91,D,SI2,3911,Premium
0.97,H,SI1,3911,Premium
1.02,I,SI2,3913,Very Good
0.73,G,VVS1,3913,Premium
0.8,F,NA,3913,Premium
0.81,E,SI1,3913,Premium
1.18,J,VS2,3913,Very Good
1.39,I,I1,3914,Good
1.04,E,NA,3914,Very Good
1.02,H,I1,3915,Very Good
0.66,D,VVS2,3915,Ideal
0.94,E,SI2,3915,Premium
1,H,SI1,3915,Very Good
0.92,H,VS2,3916,Premium
1.01,E,SI2,3916,Very Good
1.11,J,SI1,3916,Very Good
0.92,D,SI2,3916,Premium
0.92,G,SI2,3916,Premium
0.77,F,VVS2,3917,Premium
0.9,E,NA,3917,Premium
1.1,F,SI2,3918,Very Good
0.9,G,VS2,3918,Premium
0.9,D,SI2,3918,Premium
0.95,I,SI2,3918,Premium
1.1,F,SI2,3918,Very Good
1,I,VS2,3918,Very Good
0.9,G,SI1,3919,Premium
0.9,H,VS2,3919,Premium
0.9,H,VS2,3919,Premium
0.9,H,VS2,3919,Premium
1,H,SI2,3920,Very Good
1.01,F,SI1,3920,Very Good
0.92,F,SI1,3920,Premium
1,I,SI1,3920,Very Good
1,I,SI1,3920,Very Good
1,G,SI2,3920,Very Good
1,H,NA,3920,Very Good
1,H,NA,3920,Very Good
1,H,SI2,3920,Very Good
1,I,SI1,3920,Very Good
1,J,VS1,3920,Very Good
1,I,SI1,3920,Very Good
1,F,SI2,3920,Very Good
0.7,D,VVS1,3920,Ideal
1,J,SI1,3920,Very Good
0.51,F,NA,3920,Ideal
0.91,H,NA,3921,Premium
0.91,H,VS2,3921,Premium
1.03,J,SI1,3921,Very Good
0.9,G,SI1,3921,Premium
0.88,F,VS1,3921,Premium
0.74,G,NA,3922,Premium
1.03,J,SI1,3922,Very Good
0.78,D,VS1,3923,Premium
1.01,G,SI2,3923,Very Good
0.81,G,VS1,3923,Premium
1.01,G,NA,3923,Very Good
0.92,H,VS1,3924,Premium
0.91,H,NA,3924,Premium
0.9,E,NA,3924,Premium
0.85,E,VS2,3924,Premium
0.9,E,SI2,3924,Premium
1.04,J,SI2,3924,Very Good
0.91,F,SI1,3924,Premium
0.91,F,SI1,3924,Premium
1.03,I,SI2,3925,Very Good
1.18,I,NA,3925,Very Good
1.01,J,SI1,3926,Very Good
1.01,H,SI2,3926,Very Good
1.02,I,SI1,3927,Very Good
1.02,H,SI2,3927,Very Good
1.02,H,SI2,3927,Very Good
1.02,I,SI1,3927,Very Good
0.76,G,VVS2,3927,Premium
1.01,E,SI2,3928,Very Good
1.03,G,SI2,3929,Very Good
1,J,SI1,3929,Very Good
0.8,E,VS2,3930,Premium
0.9,F,VS2,3931,Premium
0.9,I,VVS2,3931,Premium
0.9,G,SI1,3931,Premium
0.9,G,SI1,3931,Premium
0.9,D,VS2,3931,Premium
1.04,J,SI1,3931,Very Good
0.9,G,SI1,3931,Premium
0.9,G,SI1,3931,Premium
1.08,F,NA,3931,Very Good
1.2,I,SI2,3931,Very Good
1.01,D,SI2,3932,Very Good
0.92,I,VVS1,3932,Premium
1.06,J,SI2,3932,Very Good
0.9,H,VS2,3933,Premium
0.93,G,SI1,3933,Premium
0.83,D,SI1,3933,Premium
0.9,E,SI1,3933,Premium
0.81,F,VS1,3933,Premium
0.81,E,SI1,3935,Premium
1.06,G,SI2,3936,Very Good
0.91,F,SI1,3936,Premium
0.91,E,SI2,3936,Premium
0.9,F,SI1,3936,Premium
0.84,G,VS2,3936,Premium
0.92,D,NA,3936,Premium
1.02,J,VVS2,3936,Very Good
0.71,E,VVS1,3936,Ideal
0.73,D,NA,3937,Premium
